 IPER  ISTEP           TLEN           ILYR    IROW   ICOL            XCORD               YCORD                HEAD
 1          1          1.00000000       8          1          1          50.00000000      -50.00000000     800.00000000        
 1          1          1.00000000       8          1          2          150.00000000     -50.00000000     796.01844495        
 1          1          1.00000000       8          1          3          250.00000000     -50.00000000     792.02339201        
 1          1          1.00000000       8          1          4          350.00000000     -50.00000000     788.00920747        
 1          1          1.00000000       8          1          5          450.00000000     -50.00000000     783.97365289        
 1          1          1.00000000       8          1          6          550.00000000     -50.00000000     779.91589985        
 1          1          1.00000000       8          1          7          650.00000000     -50.00000000     775.83565900        
 1          1          1.00000000       8          1          8          750.00000000     -50.00000000     771.73280805        
 1          1          1.00000000       8          1          9          850.00000000     -50.00000000     767.60724106        
 1          1          1.00000000       8          1          10         950.00000000     -50.00000000     763.45881427        
 1          1          1.00000000       8          1          11         1050.00000000    -50.00000000     759.28733212        
 1          1          1.00000000       8          1          12         1150.00000000    -50.00000000     755.09254893        
 1          1          1.00000000       8          1          13         1250.00000000    -50.00000000     750.87417539        
 1          1          1.00000000       8          1          14         1350.00000000    -50.00000000     746.63188565        
 1          1          1.00000000       8          1          15         1450.00000000    -50.00000000     742.36532342        
 1          1          1.00000000       8          1          16         1550.00000000    -50.00000000     738.07410676        
 1          1          1.00000000       8          1          17         1650.00000000    -50.00000000     733.75783158        
 1          1          1.00000000       8          1          18         1750.00000000    -50.00000000     729.41607403        
 1          1          1.00000000       8          1          19         1850.00000000    -50.00000000     725.04839215        
 1          1          1.00000000       8          1          20         1950.00000000    -50.00000000     720.65432681        
 1          1          1.00000000       8          1          21         2050.00000000    -50.00000000     716.23340223        
 1          1          1.00000000       8          1          22         2150.00000000    -50.00000000     711.78512614        
 1          1          1.00000000       8          1          23         2250.00000000    -50.00000000     707.30898965        
 1          1          1.00000000       8          1          24         2350.00000000    -50.00000000     702.80446698        
 1          1          1.00000000       8          1          25         2450.00000000    -50.00000000     698.27101498        
 1          1          1.00000000       8          1          26         2550.00000000    -50.00000000     693.70807259        
 1          1          1.00000000       8          1          27         2650.00000000    -50.00000000     689.11506014        
 1          1          1.00000000       8          1          28         2750.00000000    -50.00000000     684.49137865        
 1          1          1.00000000       8          1          29         2850.00000000    -50.00000000     679.83640899        
 1          1          1.00000000       8          1          30         2950.00000000    -50.00000000     675.14951104        
 1          1          1.00000000       8          1          31         3050.00000000    -50.00000000     670.43002277        
 1          1          1.00000000       8          1          32         3150.00000000    -50.00000000     665.67725934        
 1          1          1.00000000       8          1          33         3250.00000000    -50.00000000     660.89051219        
 1          1          1.00000000       8          1          34         3350.00000000    -50.00000000     656.06904826        
 1          1          1.00000000       8          1          35         3450.00000000    -50.00000000     651.21210926        
 1          1          1.00000000       8          1          36         3550.00000000    -50.00000000     646.31891145        
 1          1          1.00000000       8          1          37         3650.00000000    -50.00000000     641.38864597        
 1          1          1.00000000       8          1          38         3750.00000000    -50.00000000     636.42048049        
 1          1          1.00000000       8          1          39         3850.00000000    -50.00000000     631.41356306        
 1          1          1.00000000       8          1          40         3950.00000000    -50.00000000     626.36703033        
 1          1          1.00000000       8          1          41         4050.00000000    -50.00000000     621.28002360        
 1          1          1.00000000       8          1          42         4150.00000000    -50.00000000     616.15171869        
 1          1          1.00000000       8          1          43         4250.00000000    -50.00000000     610.98136599        
 1          1          1.00000000       8          1          44         4350.00000000    -50.00000000     605.76810514        
 1          1          1.00000000       8          1          45         4450.00000000    -50.00000000     600.50421453        
 1          1          1.00000000       8          1          46         4550.00000000    -50.00000000     595.18201890        
 1          1          1.00000000       8          1          47         4650.00000000    -50.00000000     589.81787780        
 1          1          1.00000000       8          1          48         4750.00000000    -50.00000000     584.40487663        
 1          1          1.00000000       8          1          49         4850.00000000    -50.00000000     578.94159955        
 1          1          1.00000000       8          1          50         4950.00000000    -50.00000000     573.42659621        
 1          1          1.00000000       8          1          51         5050.00000000    -50.00000000     567.85837907        
 1          1          1.00000000       8          1          52         5150.00000000    -50.00000000     562.23543022        
 1          1          1.00000000       8          1          53         5250.00000000    -50.00000000     556.55622694        
 1          1          1.00000000       8          1          54         5350.00000000    -50.00000000     550.81930814        
 1          1          1.00000000       8          1          55         5450.00000000    -50.00000000     545.02343696        
 1          1          1.00000000       8          1          56         5550.00000000    -50.00000000     539.16800263        
 1          1          1.00000000       8          1          57         5650.00000000    -50.00000000     533.23435834        
 1          1          1.00000000       8          1          58         5750.00000000    -50.00000000     527.23644819        
 1          1          1.00000000       8          1          59         5850.00000000    -50.00000000     521.17101008        
 1          1          1.00000000       8          1          60         5950.00000000    -50.00000000     515.03513933        
 1          1          1.00000000       8          1          61         6050.00000000    -50.00000000     508.82603239        
 1          1          1.00000000       8          1          62         6150.00000000    -50.00000000     502.54085493        
 1          1          1.00000000       8          1          63         6250.00000000    -50.00000000     496.17666874        
 1          1          1.00000000       8          1          64         6350.00000000    -50.00000000     489.73038649        
 1          1          1.00000000       8          1          65         6450.00000000    -50.00000000     483.19873943        
 1          1          1.00000000       8          1          66         6550.00000000    -50.00000000     476.57825048        
 1          1          1.00000000       8          1          67         6650.00000000    -50.00000000     469.86520930        
 1          1          1.00000000       8          1          68         6750.00000000    -50.00000000     463.05564709        
 1          1          1.00000000       8          1          69         6850.00000000    -50.00000000     456.14531051        
 1          1          1.00000000       8          1          70         6950.00000000    -50.00000000     449.12963462        
 1          1          1.00000000       8          1          71         7050.00000000    -50.00000000     442.00371590        
 1          1          1.00000000       8          1          72         7150.00000000    -50.00000000     434.76228768        
 1          1          1.00000000       8          1          73         7250.00000000    -50.00000000     427.39969831        
 1          1          1.00000000       8          1          74         7350.00000000    -50.00000000     419.90983617        
 1          1          1.00000000       8          1          75         7450.00000000    -50.00000000     412.28494625        
 1          1          1.00000000       8          1          76         7550.00000000    -50.00000000     404.47112735        
 1          1          1.00000000       8          1          77         7650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          78         7750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          79         7850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          80         7950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          81         8050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          82         8150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          83         8250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          84         8350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          85         8450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          86         8550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          87         8650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          88         8750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          89         8850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          90         8950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          91         9050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          92         9150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          93         9250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          94         9350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          95         9450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          96         9550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          97         9650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          98         9750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          99         9850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       8          1          100        9950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       9          1          1          50.00000000      -50.00000000     800.00000000        
 1          1          1.00000000       9          1          2          150.00000000     -50.00000000     795.97563579        
 1          1          1.00000000       9          1          3          250.00000000     -50.00000000     791.94504416        
 1          1          1.00000000       9          1          4          350.00000000     -50.00000000     787.90337714        
 1          1          1.00000000       9          1          5          450.00000000     -50.00000000     783.84715990        
 1          1          1.00000000       9          1          6          550.00000000     -50.00000000     779.77396181        
 1          1          1.00000000       9          1          7          650.00000000     -50.00000000     775.68207204        
 1          1          1.00000000       9          1          8          750.00000000     -50.00000000     771.57025410        
 1          1          1.00000000       9          1          9          850.00000000     -50.00000000     767.43757707        
 1          1          1.00000000       9          1          10         950.00000000     -50.00000000     763.28330432        
 1          1          1.00000000       9          1          11         1050.00000000    -50.00000000     759.10682143        
 1          1          1.00000000       9          1          12         1150.00000000    -50.00000000     754.90758956        
 1          1          1.00000000       9          1          13         1250.00000000    -50.00000000     750.68511530        
 1          1          1.00000000       9          1          14         1350.00000000    -50.00000000     746.43893100        
 1          1          1.00000000       9          1          15         1450.00000000    -50.00000000     742.16858184        
 1          1          1.00000000       9          1          16         1550.00000000    -50.00000000     737.87361707        
 1          1          1.00000000       9          1          17         1650.00000000    -50.00000000     733.55358424        
 1          1          1.00000000       9          1          18         1750.00000000    -50.00000000     729.20802509        
 1          1          1.00000000       9          1          19         1850.00000000    -50.00000000     724.83647267        
 1          1          1.00000000       9          1          20         1950.00000000    -50.00000000     720.43844923        
 1          1          1.00000000       9          1          21         2050.00000000    -50.00000000     716.01346458        
 1          1          1.00000000       9          1          22         2150.00000000    -50.00000000     711.56101483        
 1          1          1.00000000       9          1          23         2250.00000000    -50.00000000     707.08058119        
 1          1          1.00000000       9          1          24         2350.00000000    -50.00000000     702.57162908        
 1          1          1.00000000       9          1          25         2450.00000000    -50.00000000     698.03360710        
 1          1          1.00000000       9          1          26         2550.00000000    -50.00000000     693.46594619        
 1          1          1.00000000       9          1          27         2650.00000000    -50.00000000     688.86805867        
 1          1          1.00000000       9          1          28         2750.00000000    -50.00000000     684.23933733        
 1          1          1.00000000       9          1          29         2850.00000000    -50.00000000     679.57915446        
 1          1          1.00000000       9          1          30         2950.00000000    -50.00000000     674.88686081        
 1          1          1.00000000       9          1          31         3050.00000000    -50.00000000     670.16178456        
 1          1          1.00000000       9          1          32         3150.00000000    -50.00000000     665.40323015        
 1          1          1.00000000       9          1          33         3250.00000000    -50.00000000     660.61047706        
 1          1          1.00000000       9          1          34         3350.00000000    -50.00000000     655.78277855        
 1          1          1.00000000       9          1          35         3450.00000000    -50.00000000     650.91936017        
 1          1          1.00000000       9          1          36         3550.00000000    -50.00000000     646.01941822        
 1          1          1.00000000       9          1          37         3650.00000000    -50.00000000     641.08211782        
 1          1          1.00000000       9          1          38         3750.00000000    -50.00000000     636.10659050        
 1          1          1.00000000       9          1          39         3850.00000000    -50.00000000     631.09193062        
 1          1          1.00000000       9          1          40         3950.00000000    -50.00000000     626.03718922        
 1          1          1.00000000       9          1          41         4050.00000000    -50.00000000     620.94136203        
 1          1          1.00000000       9          1          42         4150.00000000    -50.00000000     615.80336401        
 1          1          1.00000000       9          1          43         4250.00000000    -50.00000000     610.62197288        
 1          1          1.00000000       9          1          44         4350.00000000    -50.00000000     605.39570561        
 1          1          1.00000000       9          1          45         4450.00000000    -50.00000000     600.12261117        
 1          1          1.00000000       9          1          46         4550.00000000    -50.00000000     594.80155056        
 1          1          1.00000000       9          1          47         4650.00000000    -50.00000000     589.43267695        
 1          1          1.00000000       9          1          48         4750.00000000    -50.00000000     584.01464325        
 1          1          1.00000000       9          1          49         4850.00000000    -50.00000000     578.54606443        
 1          1          1.00000000       9          1          50         4950.00000000    -50.00000000     573.02549996        
 1          1          1.00000000       9          1          51         5050.00000000    -50.00000000     567.45144312        
 1          1          1.00000000       9          1          52         5150.00000000    -50.00000000     561.82231085        
 1          1          1.00000000       9          1          53         5250.00000000    -50.00000000     556.13642726        
 1          1          1.00000000       9          1          54         5350.00000000    -50.00000000     550.39198673        
 1          1          1.00000000       9          1          55         5450.00000000    -50.00000000     544.58696019        
 1          1          1.00000000       9          1          56         5550.00000000    -50.00000000     538.71884694        
 1          1          1.00000000       9          1          57         5650.00000000    -50.00000000     532.78400702        
 1          1          1.00000000       9          1          58         5750.00000000    -50.00000000     526.78174970        
 1          1          1.00000000       9          1          59         5850.00000000    -50.00000000     520.71037328        
 1          1          1.00000000       9          1          60         5950.00000000    -50.00000000     514.56768664        
 1          1          1.00000000       9          1          61         6050.00000000    -50.00000000     508.35121577        
 1          1          1.00000000       9          1          62         6150.00000000    -50.00000000     502.05827899        
 1          1          1.00000000       9          1          63         6250.00000000    -50.00000000     495.68600785        
 1          1          1.00000000       9          1          64         6350.00000000    -50.00000000     489.23134522        
 1          1          1.00000000       9          1          65         6450.00000000    -50.00000000     482.69103330        
 1          1          1.00000000       9          1          66         6550.00000000    -50.00000000     476.06159663        
 1          1          1.00000000       9          1          67         6650.00000000    -50.00000000     469.33932205        
 1          1          1.00000000       9          1          68         6750.00000000    -50.00000000     462.52023609        
 1          1          1.00000000       9          1          69         6850.00000000    -50.00000000     455.60008059        
 1          1          1.00000000       9          1          70         6950.00000000    -50.00000000     448.57428701        
 1          1          1.00000000       9          1          71         7050.00000000    -50.00000000     441.43795148        
 1          1          1.00000000       9          1          72         7150.00000000    -50.00000000     434.18581522        
 1          1          1.00000000       9          1          73         7250.00000000    -50.00000000     426.81226072        
 1          1          1.00000000       9          1          74         7350.00000000    -50.00000000     419.31135034        
 1          1          1.00000000       9          1          75         7450.00000000    -50.00000000     411.67700065        
 1          1          1.00000000       9          1          76         7550.00000000    -50.00000000     403.90403718        
 1          1          1.00000000       9          1          77         7650.00000000    -50.00000000     395.93175954        
 1          1          1.00000000       9          1          78         7750.00000000    -50.00000000     387.82334340        
 1          1          1.00000000       9          1          79         7850.00000000    -50.00000000     379.54205070        
 1          1          1.00000000       9          1          80         7950.00000000    -50.00000000     371.07696169        
 1          1          1.00000000       9          1          81         8050.00000000    -50.00000000     362.41566544        
 1          1          1.00000000       9          1          82         8150.00000000    -50.00000000     353.54413785        
 1          1          1.00000000       9          1          83         8250.00000000    -50.00000000     344.44652969        
 1          1          1.00000000       9          1          84         8350.00000000    -50.00000000     335.10487053        
 1          1          1.00000000       9          1          85         8450.00000000    -50.00000000     325.49868099        
 1          1          1.00000000       9          1          86         8550.00000000    -50.00000000     315.60447439        
 1          1          1.00000000       9          1          87         8650.00000000    -50.00000000     305.39511643        
 1          1          1.00000000       9          1          88         8750.00000000    -50.00000000     294.83899580        
 1          1          1.00000000       9          1          89         8850.00000000    -50.00000000     283.89893609        
 1          1          1.00000000       9          1          90         8950.00000000    -50.00000000     272.53074341        
 1          1          1.00000000       9          1          91         9050.00000000    -50.00000000     260.68122105        
 1          1          1.00000000       9          1          92         9150.00000000    -50.00000000     248.28532799        
 1          1          1.00000000       9          1          93         9250.00000000    -50.00000000     235.26146693        
 1          1          1.00000000       9          1          94         9350.00000000    -50.00000000     221.49688469        
 1          1          1.00000000       9          1          95         9450.00000000    -50.00000000     206.56192740        
 1          1          1.00000000       9          1          96         9550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       9          1          97         9650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       9          1          98         9750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       9          1          99         9850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       9          1          100        9950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       10         1          1          50.00000000      -50.00000000     800.00000000        
 1          1          1.00000000       10         1          2          150.00000000     -50.00000000     795.95773635        
 1          1          1.00000000       10         1          3          250.00000000     -50.00000000     791.91099783        
 1          1          1.00000000       10         1          4          350.00000000     -50.00000000     787.85574774        
 1          1          1.00000000       10         1          5          450.00000000     -50.00000000     783.78859029        
 1          1          1.00000000       10         1          6          550.00000000     -50.00000000     779.70679045        
 1          1          1.00000000       10         1          7          650.00000000     -50.00000000     775.60819777        
 1          1          1.00000000       10         1          8          750.00000000     -50.00000000     771.49113652        
 1          1          1.00000000       10         1          9          850.00000000     -50.00000000     767.35429588        
 1          1          1.00000000       10         1          10         950.00000000     -50.00000000     763.19663494        
 1          1          1.00000000       10         1          11         1050.00000000    -50.00000000     759.01730666        
 1          1          1.00000000       10         1          12         1150.00000000    -50.00000000     754.81559970        
 1          1          1.00000000       10         1          13         1250.00000000    -50.00000000     750.59089527        
 1          1          1.00000000       10         1          14         1350.00000000    -50.00000000     746.34263583        
 1          1          1.00000000       10         1          15         1450.00000000    -50.00000000     742.07030259        
 1          1          1.00000000       10         1          16         1550.00000000    -50.00000000     737.77339955        
 1          1          1.00000000       10         1          17         1650.00000000    -50.00000000     733.45144212        
 1          1          1.00000000       10         1          18         1750.00000000    -50.00000000     729.10394916        
 1          1          1.00000000       10         1          19         1850.00000000    -50.00000000     724.73043721        
 1          1          1.00000000       10         1          20         1950.00000000    -50.00000000     720.33041639        
 1          1          1.00000000       10         1          21         2050.00000000    -50.00000000     715.90338734        
 1          1          1.00000000       10         1          22         2150.00000000    -50.00000000     711.44883897        
 1          1          1.00000000       10         1          23         2250.00000000    -50.00000000     706.96624662        
 1          1          1.00000000       10         1          24         2350.00000000    -50.00000000     702.45507060        
 1          1          1.00000000       10         1          25         2450.00000000    -50.00000000     697.91475494        
 1          1          1.00000000       10         1          26         2550.00000000    -50.00000000     693.34472622        
 1          1          1.00000000       10         1          27         2650.00000000    -50.00000000     688.74439248        
 1          1          1.00000000       10         1          28         2750.00000000    -50.00000000     684.11314217        
 1          1          1.00000000       10         1          29         2850.00000000    -50.00000000     679.45034305        
 1          1          1.00000000       10         1          30         2950.00000000    -50.00000000     674.75534105        
 1          1          1.00000000       10         1          31         3050.00000000    -50.00000000     670.02745908        
 1          1          1.00000000       10         1          32         3150.00000000    -50.00000000     665.26599572        
 1          1          1.00000000       10         1          33         3250.00000000    -50.00000000     660.47022373        
 1          1          1.00000000       10         1          34         3350.00000000    -50.00000000     655.63938838        
 1          1          1.00000000       10         1          35         3450.00000000    -50.00000000     650.77270548        
 1          1          1.00000000       10         1          36         3550.00000000    -50.00000000     645.86935888        
 1          1          1.00000000       10         1          37         3650.00000000    -50.00000000     640.92849744        
 1          1          1.00000000       10         1          38         3750.00000000    -50.00000000     635.94923089        
 1          1          1.00000000       10         1          39         3850.00000000    -50.00000000     630.93062443        
 1          1          1.00000000       10         1          40         3950.00000000    -50.00000000     625.87169141        
 1          1          1.00000000       10         1          41         4050.00000000    -50.00000000     620.77138394        
 1          1          1.00000000       10         1          42         4150.00000000    -50.00000000     615.62858195        
 1          1          1.00000000       10         1          43         4250.00000000    -50.00000000     610.44208444        
 1          1          1.00000000       10         1          44         4350.00000000    -50.00000000     605.21061483        
 1          1          1.00000000       10         1          45         4450.00000000    -50.00000000     599.93287253        
 1          1          1.00000000       10         1          46         4550.00000000    -50.00000000     594.60769558        
 1          1          1.00000000       10         1          47         4650.00000000    -50.00000000     589.23405489        
 1          1          1.00000000       10         1          48         4750.00000000    -50.00000000     583.81075869        
 1          1          1.00000000       10         1          49         4850.00000000    -50.00000000     578.33649135        
 1          1          1.00000000       10         1          50         4950.00000000    -50.00000000     572.80983072        
 1          1          1.00000000       10         1          51         5050.00000000    -50.00000000     567.22925278        
 1          1          1.00000000       10         1          52         5150.00000000    -50.00000000     561.59312723        
 1          1          1.00000000       10         1          53         5250.00000000    -50.00000000     555.89970576        
 1          1          1.00000000       10         1          54         5350.00000000    -50.00000000     550.14710389        
 1          1          1.00000000       10         1          55         5450.00000000    -50.00000000     544.33328129        
 1          1          1.00000000       10         1          56         5550.00000000    -50.00000000     538.45603893        
 1          1          1.00000000       10         1          57         5650.00000000    -50.00000000     532.51309454        
 1          1          1.00000000       10         1          58         5750.00000000    -50.00000000     526.50242201        
 1          1          1.00000000       10         1          59         5850.00000000    -50.00000000     520.42191754        
 1          1          1.00000000       10         1          60         5950.00000000    -50.00000000     514.26929914        
 1          1          1.00000000       10         1          61         6050.00000000    -50.00000000     508.04208386        
 1          1          1.00000000       10         1          62         6150.00000000    -50.00000000     501.73758561        
 1          1          1.00000000       10         1          63         6250.00000000    -50.00000000     495.35291403        
 1          1          1.00000000       10         1          64         6350.00000000    -50.00000000     488.88496901        
 1          1          1.00000000       10         1          65         6450.00000000    -50.00000000     482.33042996        
 1          1          1.00000000       10         1          66         6550.00000000    -50.00000000     475.68574009        
 1          1          1.00000000       10         1          67         6650.00000000    -50.00000000     468.94708609        
 1          1          1.00000000       10         1          68         6750.00000000    -50.00000000     462.11037313        
 1          1          1.00000000       10         1          69         6850.00000000    -50.00000000     455.17119445        
 1          1          1.00000000       10         1          70         6950.00000000    -50.00000000     448.12479425        
 1          1          1.00000000       10         1          71         7050.00000000    -50.00000000     440.96602088        
 1          1          1.00000000       10         1          72         7150.00000000    -50.00000000     433.68926487        
 1          1          1.00000000       10         1          73         7250.00000000    -50.00000000     426.28837129        
 1          1          1.00000000       10         1          74         7350.00000000    -50.00000000     418.75650536        
 1          1          1.00000000       10         1          75         7450.00000000    -50.00000000     411.08592821        
 1          1          1.00000000       10         1          76         7550.00000000    -50.00000000     403.26758295        
 1          1          1.00000000       10         1          77         7650.00000000    -50.00000000     395.29012416        
 1          1          1.00000000       10         1          78         7750.00000000    -50.00000000     387.15060831        
 1          1          1.00000000       10         1          79         7850.00000000    -50.00000000     378.83762816        
 1          1          1.00000000       10         1          80         7950.00000000    -50.00000000     370.33905000        
 1          1          1.00000000       10         1          81         8050.00000000    -50.00000000     361.64161506        
 1          1          1.00000000       10         1          82         8150.00000000    -50.00000000     352.73059931        
 1          1          1.00000000       10         1          83         8250.00000000    -50.00000000     343.58947410        
 1          1          1.00000000       10         1          84         8350.00000000    -50.00000000     334.19952781        
 1          1          1.00000000       10         1          85         8450.00000000    -50.00000000     324.53941455        
 1          1          1.00000000       10         1          86         8550.00000000    -50.00000000     314.58459459        
 1          1          1.00000000       10         1          87         8650.00000000    -50.00000000     304.30662338        
 1          1          1.00000000       10         1          88         8750.00000000    -50.00000000     293.67223094        
 1          1          1.00000000       10         1          89         8850.00000000    -50.00000000     282.64210902        
 1          1          1.00000000       10         1          90         8950.00000000    -50.00000000     271.16928482        
 1          1          1.00000000       10         1          91         9050.00000000    -50.00000000     259.19689916        
 1          1          1.00000000       10         1          92         9150.00000000    -50.00000000     246.65511234        
 1          1          1.00000000       10         1          93         9250.00000000    -50.00000000     233.45673592        
 1          1          1.00000000       10         1          94         9350.00000000    -50.00000000     219.49124237        
 1          1          1.00000000       10         1          95         9450.00000000    -50.00000000     204.62025422        
 1          1          1.00000000       10         1          96         9550.00000000    -50.00000000     188.33430297        
 1          1          1.00000000       10         1          97         9650.00000000    -50.00000000     170.59413019        
 1          1          1.00000000       10         1          98         9750.00000000    -50.00000000     150.78098301        
 1          1          1.00000000       10         1          99         9850.00000000    -50.00000000     127.93534468        
 1          1          1.00000000       10         1          100        9950.00000000    -50.00000000     100.00000000        
