 IPER  ISTEP           DLEN           ILYR    IROW   ICOL                     FBC                     RCH                     CNH                     ABER
 1          1          1.00000000       6          1          4          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          5          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          6          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          7          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          8          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          9          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          10         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          11         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          12         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          13         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          14         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          15         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          16         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          17         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          18         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          19         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          20         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          21         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          22         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          23         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          24         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          25         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          26         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          27         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          28         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          29         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          30         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          31         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          32         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          33         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          34         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          35         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          36         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          37         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          38         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          39         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          40         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          41         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          42         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          43         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          44         1.13686838e-10   0.00000000e+00   0.00000000e+00   1.13686838e-10  
 1          1          1.00000000       6          1          45         1.13686838e-10   0.00000000e+00   0.00000000e+00   1.13686838e-10  
 1          1          1.00000000       6          1          46         -3.41060513e-10  0.00000000e+00   0.00000000e+00   -3.41060513e-10 
 1          1          1.00000000       6          1          47         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          48         2.27373675e-10   0.00000000e+00   0.00000000e+00   2.27373675e-10  
 1          1          1.00000000       6          1          49         -2.27373675e-10  0.00000000e+00   0.00000000e+00   -2.27373675e-10 
 1          1          1.00000000       6          1          50         -2.27373675e-10  0.00000000e+00   0.00000000e+00   -2.27373675e-10 
 1          1          1.00000000       6          1          51         1.13686838e-10   0.00000000e+00   0.00000000e+00   1.13686838e-10  
 1          1          1.00000000       6          1          52         -3.41060513e-10  0.00000000e+00   0.00000000e+00   -3.41060513e-10 
 1          1          1.00000000       6          1          53         3.41060513e-10   0.00000000e+00   0.00000000e+00   3.41060513e-10  
 1          1          1.00000000       6          1          54         1.13686838e-10   0.00000000e+00   0.00000000e+00   1.13686838e-10  
 1          1          1.00000000       6          1          55         -2.27373675e-10  0.00000000e+00   0.00000000e+00   -2.27373675e-10 
 1          1          1.00000000       6          1          56         -1.13686838e-10  0.00000000e+00   0.00000000e+00   -1.13686838e-10 
 1          1          1.00000000       6          1          57         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          58         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          59         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          60         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          61         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          62         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          63         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          64         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          65         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          66         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          67         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          68         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          69         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          70         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          71         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          72         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          73         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          74         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          75         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          76         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          77         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          78         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          79         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          80         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          81         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          82         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          83         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          84         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          85         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          86         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          87         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          88         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          89         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          90         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          91         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          92         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          93         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          94         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          95         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          96         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          97         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          98         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          99         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          100        -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          1          -7.69589627e+03  0.00000000e+00   7.69589627e+03   0.00000000e+00  
 1          1          1.00000000       7          1          2          2.77032086e-09   0.00000000e+00   0.00000000e+00   2.77032086e-09  
 1          1          1.00000000       7          1          3          -5.57063714e-07  0.00000000e+00   0.00000000e+00   -5.57063714e-07 
 1          1          1.00000000       7          1          4          -3.15499179e-07  0.00000000e+00   0.00000000e+00   -3.15499179e-07 
 1          1          1.00000000       7          1          5          5.92462328e-07   0.00000000e+00   0.00000000e+00   5.92462328e-07  
 1          1          1.00000000       7          1          6          2.10455826e-06   0.00000000e+00   0.00000000e+00   2.10455826e-06  
 1          1          1.00000000       7          1          7          4.13135832e-06   0.00000000e+00   0.00000000e+00   4.13135832e-06  
 1          1          1.00000000       7          1          8          6.55581543e-06   0.00000000e+00   0.00000000e+00   6.55581543e-06  
 1          1          1.00000000       7          1          9          9.24711563e-06   0.00000000e+00   0.00000000e+00   9.24711563e-06  
 1          1          1.00000000       7          1          10         1.20761995e-05   0.00000000e+00   0.00000000e+00   1.20761995e-05  
 1          1          1.00000000       7          1          11         1.49099435e-05   0.00000000e+00   0.00000000e+00   1.49099435e-05  
 1          1          1.00000000       7          1          12         1.76282092e-05   0.00000000e+00   0.00000000e+00   1.76282092e-05  
 1          1          1.00000000       7          1          13         2.01175402e-05   0.00000000e+00   0.00000000e+00   2.01175402e-05  
 1          1          1.00000000       7          1          14         2.22789595e-05   0.00000000e+00   0.00000000e+00   2.22789595e-05  
 1          1          1.00000000       7          1          15         2.40282552e-05   0.00000000e+00   0.00000000e+00   2.40282552e-05  
 1          1          1.00000000       7          1          16         2.53022238e-05   0.00000000e+00   0.00000000e+00   2.53022238e-05  
 1          1          1.00000000       7          1          17         2.60578382e-05   0.00000000e+00   0.00000000e+00   2.60578382e-05  
 1          1          1.00000000       7          1          18         2.62750883e-05   0.00000000e+00   0.00000000e+00   2.62750883e-05  
 1          1          1.00000000       7          1          19         2.59584289e-05   0.00000000e+00   0.00000000e+00   2.59584289e-05  
 1          1          1.00000000       7          1          20         2.51297180e-05   0.00000000e+00   0.00000000e+00   2.51297180e-05  
 1          1          1.00000000       7          1          21         2.38331567e-05   0.00000000e+00   0.00000000e+00   2.38331567e-05  
 1          1          1.00000000       7          1          22         2.21228180e-05   0.00000000e+00   0.00000000e+00   2.21228180e-05  
 1          1          1.00000000       7          1          23         2.00684520e-05   0.00000000e+00   0.00000000e+00   2.00684520e-05  
 1          1          1.00000000       7          1          24         1.77416389e-05   0.00000000e+00   0.00000000e+00   1.77416389e-05  
 1          1          1.00000000       7          1          25         1.52194462e-05   0.00000000e+00   0.00000000e+00   1.52194462e-05  
 1          1          1.00000000       7          1          26         1.25777357e-05   0.00000000e+00   0.00000000e+00   1.25777357e-05  
 1          1          1.00000000       7          1          27         9.89144741e-06   0.00000000e+00   0.00000000e+00   9.89144741e-06  
 1          1          1.00000000       7          1          28         7.22806652e-06   0.00000000e+00   0.00000000e+00   7.22806652e-06  
 1          1          1.00000000       7          1          29         4.65275971e-06   0.00000000e+00   0.00000000e+00   4.65275971e-06  
 1          1          1.00000000       7          1          30         2.21839423e-06   0.00000000e+00   0.00000000e+00   2.21839423e-06  
 1          1          1.00000000       7          1          31         -2.82594215e-08  0.00000000e+00   0.00000000e+00   -2.82594215e-08 
 1          1          1.00000000       7          1          32         -2.05567363e-06  0.00000000e+00   0.00000000e+00   -2.05567363e-06 
 1          1          1.00000000       7          1          33         -3.84293699e-06  0.00000000e+00   0.00000000e+00   -3.84293699e-06 
 1          1          1.00000000       7          1          34         -5.38438775e-06  0.00000000e+00   0.00000000e+00   -5.38438775e-06 
 1          1          1.00000000       7          1          35         -6.68167215e-06  0.00000000e+00   0.00000000e+00   -6.68167215e-06 
 1          1          1.00000000       7          1          36         -7.73529501e-06  0.00000000e+00   0.00000000e+00   -7.73529501e-06 
 1          1          1.00000000       7          1          37         -8.53240908e-06  0.00000000e+00   0.00000000e+00   -8.53240908e-06 
 1          1          1.00000000       7          1          38         -9.02985755e-06  0.00000000e+00   0.00000000e+00   -9.02985755e-06 
 1          1          1.00000000       7          1          39         -9.14484013e-06  0.00000000e+00   0.00000000e+00   -9.14484013e-06 
 1          1          1.00000000       7          1          40         -8.77004842e-06  0.00000000e+00   0.00000000e+00   -8.77004842e-06 
 1          1          1.00000000       7          1          41         -7.81585567e-06  0.00000000e+00   0.00000000e+00   -7.81585567e-06 
 1          1          1.00000000       7          1          42         -6.33995512e-06  0.00000000e+00   0.00000000e+00   -6.33995512e-06 
 1          1          1.00000000       7          1          43         -4.97212829e-06  0.00000000e+00   0.00000000e+00   -4.97212829e-06 
 1          1          1.00000000       7          1          44         -7.86486879e-06  0.00000000e+00   0.00000000e+00   -7.86486879e-06 
 1          1          1.00000000       7          1          45         5.72519781e-07   0.00000000e+00   0.00000000e+00   5.72519781e-07  
 1          1          1.00000000       7          1          46         -4.30720792e-09  0.00000000e+00   0.00000000e+00   -4.30720792e-09 
 1          1          1.00000000       7          1          47         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          48         -1.13686838e-10  0.00000000e+00   0.00000000e+00   -1.13686838e-10 
 1          1          1.00000000       7          1          49         2.27373675e-10   0.00000000e+00   0.00000000e+00   2.27373675e-10  
 1          1          1.00000000       7          1          50         2.27373675e-10   0.00000000e+00   0.00000000e+00   2.27373675e-10  
 1          1          1.00000000       7          1          51         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          52         1.13686838e-10   0.00000000e+00   0.00000000e+00   1.13686838e-10  
 1          1          1.00000000       7          1          53         -2.27373675e-10  0.00000000e+00   0.00000000e+00   -2.27373675e-10 
 1          1          1.00000000       7          1          54         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          55         2.27373675e-10   0.00000000e+00   0.00000000e+00   2.27373675e-10  
 1          1          1.00000000       7          1          56         -1.13686838e-10  0.00000000e+00   0.00000000e+00   -1.13686838e-10 
 1          1          1.00000000       7          1          57         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          58         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          59         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          60         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          61         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          62         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          63         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          64         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          65         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          66         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          67         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          68         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          69         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          70         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          71         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          72         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          73         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          74         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          75         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          76         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          77         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          78         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          79         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          80         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          81         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          82         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          83         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          84         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          85         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          86         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          87         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          88         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          89         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          90         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          91         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          92         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          93         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          94         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          95         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          96         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          97         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          98         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          99         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       7          1          100        -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       8          1          1          -7.96311010e+03  0.00000000e+00   7.96311010e+03   0.00000000e+00  
 1          1          1.00000000       8          1          2          5.60342869e-07   0.00000000e+00   0.00000000e+00   5.60342869e-07  
 1          1          1.00000000       8          1          3          -6.16663755e-07  0.00000000e+00   0.00000000e+00   -6.16663755e-07 
 1          1          1.00000000       8          1          4          -2.19550564e-06  0.00000000e+00   0.00000000e+00   -2.19550564e-06 
 1          1          1.00000000       8          1          5          -4.08190564e-06  0.00000000e+00   0.00000000e+00   -4.08190564e-06 
 1          1          1.00000000       8          1          6          -6.06815300e-06  0.00000000e+00   0.00000000e+00   -6.06815300e-06 
 1          1          1.00000000       8          1          7          -7.93532128e-06  0.00000000e+00   0.00000000e+00   -7.93532128e-06 
 1          1          1.00000000       8          1          8          -9.48025699e-06  0.00000000e+00   0.00000000e+00   -9.48025699e-06 
 1          1          1.00000000       8          1          9          -1.05318142e-05  0.00000000e+00   0.00000000e+00   -1.05318142e-05 
 1          1          1.00000000       8          1          10         -1.09460927e-05  0.00000000e+00   0.00000000e+00   -1.09460927e-05 
 1          1          1.00000000       8          1          11         -1.06228401e-05  0.00000000e+00   0.00000000e+00   -1.06228401e-05 
 1          1          1.00000000       8          1          12         -9.49350209e-06  0.00000000e+00   0.00000000e+00   -9.49350209e-06 
 1          1          1.00000000       8          1          13         -7.53313441e-06  0.00000000e+00   0.00000000e+00   -7.53313441e-06 
 1          1          1.00000000       8          1          14         -4.76305058e-06  0.00000000e+00   0.00000000e+00   -4.76305058e-06 
 1          1          1.00000000       8          1          15         -1.24716098e-06  0.00000000e+00   0.00000000e+00   -1.24716098e-06 
 1          1          1.00000000       8          1          16         2.90598723e-06   0.00000000e+00   0.00000000e+00   2.90598723e-06  
 1          1          1.00000000       8          1          17         7.54959447e-06   0.00000000e+00   0.00000000e+00   7.54959447e-06  
 1          1          1.00000000       8          1          18         1.25024689e-05   0.00000000e+00   0.00000000e+00   1.25024689e-05  
 1          1          1.00000000       8          1          19         1.75674864e-05   0.00000000e+00   0.00000000e+00   1.75674864e-05  
 1          1          1.00000000       8          1          20         2.25364577e-05   0.00000000e+00   0.00000000e+00   2.25364577e-05  
 1          1          1.00000000       8          1          21         2.72029521e-05   0.00000000e+00   0.00000000e+00   2.72029521e-05  
 1          1          1.00000000       8          1          22         3.13764562e-05   0.00000000e+00   0.00000000e+00   3.13764562e-05  
 1          1          1.00000000       8          1          23         3.48836590e-05   0.00000000e+00   0.00000000e+00   3.48836590e-05  
 1          1          1.00000000       8          1          24         3.75815172e-05   0.00000000e+00   0.00000000e+00   3.75815172e-05  
 1          1          1.00000000       8          1          25         3.93590907e-05   0.00000000e+00   0.00000000e+00   3.93590907e-05  
 1          1          1.00000000       8          1          26         4.01388405e-05   0.00000000e+00   0.00000000e+00   4.01388405e-05  
 1          1          1.00000000       8          1          27         3.98742723e-05   0.00000000e+00   0.00000000e+00   3.98742723e-05  
 1          1          1.00000000       8          1          28         3.85598644e-05   0.00000000e+00   0.00000000e+00   3.85598644e-05  
 1          1          1.00000000       8          1          29         3.62158663e-05   0.00000000e+00   0.00000000e+00   3.62158663e-05  
 1          1          1.00000000       8          1          30         3.28991125e-05   0.00000000e+00   0.00000000e+00   3.28991125e-05  
 1          1          1.00000000       8          1          31         2.86852592e-05   0.00000000e+00   0.00000000e+00   2.86852592e-05  
 1          1          1.00000000       8          1          32         2.36743832e-05   0.00000000e+00   0.00000000e+00   2.36743832e-05  
 1          1          1.00000000       8          1          33         1.79602261e-05   0.00000000e+00   0.00000000e+00   1.79602261e-05  
 1          1          1.00000000       8          1          34         1.16162218e-05   0.00000000e+00   0.00000000e+00   1.16162218e-05  
 1          1          1.00000000       8          1          35         4.66715503e-06   0.00000000e+00   0.00000000e+00   4.66715503e-06  
 1          1          1.00000000       8          1          36         -2.94273940e-06  0.00000000e+00   0.00000000e+00   -2.94273940e-06 
 1          1          1.00000000       8          1          37         -1.13522015e-05  0.00000000e+00   0.00000000e+00   -1.13522015e-05 
 1          1          1.00000000       8          1          38         -2.07490833e-05  0.00000000e+00   0.00000000e+00   -2.07490833e-05 
 1          1          1.00000000       8          1          39         -3.12805732e-05  0.00000000e+00   0.00000000e+00   -3.12805732e-05 
 1          1          1.00000000       8          1          40         -4.28340693e-05  0.00000000e+00   0.00000000e+00   -4.28340693e-05 
 1          1          1.00000000       8          1          41         -5.47380778e-05  0.00000000e+00   0.00000000e+00   -5.47380778e-05 
 1          1          1.00000000       8          1          42         -6.51177295e-05  0.00000000e+00   0.00000000e+00   -6.51177295e-05 
 1          1          1.00000000       8          1          43         -6.79673446e-05  0.00000000e+00   0.00000000e+00   -6.79673446e-05 
 1          1          1.00000000       8          1          44         -7.76204601e-05  0.00000000e+00   0.00000000e+00   -7.76204601e-05 
 1          1          1.00000000       8          1          45         -5.26842468e-05  0.00000000e+00   0.00000000e+00   -5.26842468e-05 
 1          1          1.00000000       8          1          46         -2.83313990e-05  0.00000000e+00   0.00000000e+00   -2.83313990e-05 
 1          1          1.00000000       8          1          47         -6.69342589e-06  0.00000000e+00   0.00000000e+00   -6.69342589e-06 
 1          1          1.00000000       8          1          48         1.15874711e-05   0.00000000e+00   0.00000000e+00   1.15874711e-05  
 1          1          1.00000000       8          1          49         2.65492851e-05   0.00000000e+00   0.00000000e+00   2.65492851e-05  
 1          1          1.00000000       8          1          50         3.92156691e-05   0.00000000e+00   0.00000000e+00   3.92156691e-05  
 1          1          1.00000000       8          1          51         5.07820763e-05   0.00000000e+00   0.00000000e+00   5.07820763e-05  
 1          1          1.00000000       8          1          52         6.21569532e-05   0.00000000e+00   0.00000000e+00   6.21569532e-05  
 1          1          1.00000000       8          1          53         7.35749241e-05   0.00000000e+00   0.00000000e+00   7.35749241e-05  
 1          1          1.00000000       8          1          54         8.42510046e-05   0.00000000e+00   0.00000000e+00   8.42510046e-05  
 1          1          1.00000000       8          1          55         9.20280144e-05   0.00000000e+00   0.00000000e+00   9.20280144e-05  
 1          1          1.00000000       8          1          56         9.31044481e-05   0.00000000e+00   0.00000000e+00   9.31044481e-05  
